ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
1824,Cliente-365,Produto-72,2023-12-2,303.45
1825,Cliente-371,Produto-90,2023-11-23,142.79
1826,Cliente-237,Produto-61,2023-5-22,167.12
1827,Cliente-451,Produto-7,2023-3-11,237.71
1828,Cliente-277,Produto-65,2023-12-8,341.45
1829,Cliente-104,Produto-31,2023-10-12,259.33
1830,Cliente-298,Produto-6,2023-8-11,131.2
1831,Cliente-376,Produto-36,2023-1-12,106.05
1832,Cliente-367,Produto-30,2023-6-13,336.57
1833,Cliente-331,Produto-32,2023-7-19,493.49
1834,Cliente-41,Produto-52,2023-7-10,349.38
1835,Cliente-173,Produto-34,2023-4-9,76.84
1836,Cliente-178,Produto-64,2023-5-2,493.77
1837,Cliente-358,Produto-75,2023-8-3,472.69
1838,Cliente-215,Produto-8,2023-6-2,389.96
1839,Cliente-3,Produto-83,2023-10-13,12.48
1840,Cliente-252,Produto-71,2023-7-12,177.52
1841,Cliente-475,Produto-80,2023-6-2,263.93
1842,Cliente-202,Produto-13,2023-10-22,233.1
1843,Cliente-363,Produto-55,2023-8-14,426.37
1844,Cliente-9,Produto-20,2023-3-5,141.51
1845,Cliente-28,Produto-85,2023-12-25,351.94
1846,Cliente-317,Produto-51,2023-5-24,252.71
1847,Cliente-123,Produto-54,2023-10-21,117.08
1848,Cliente-138,Produto-51,2023-12-21,228.77
1849,Cliente-34,Produto-48,2023-7-17,157.24
1850,Cliente-471,Produto-87,2023-4-2,175.72
1851,Cliente-499,Produto-1,2023-12-23,234.29
1852,Cliente-217,Produto-28,2023-1-25,228.12
1853,Cliente-433,Produto-15,2023-1-21,300.8
1854,Cliente-82,Produto-57,2023-7-11,470.09
1855,Cliente-234,Produto-80,2023-11-13,103.35
1856,Cliente-130,Produto-38,2023-6-7,142.57
1857,Cliente-261,Produto-48,2023-10-15,455.55
1858,Cliente-101,Produto-75,2023-4-3,471.05
1859,Cliente-375,Produto-55,2023-1-16,18.68
1860,Cliente-252,Produto-4,2023-6-17,371.89
1861,Cliente-311,Produto-12,2023-7-3,421.69
1862,Cliente-334,Produto-26,2023-4-10,140.49
1863,Cliente-279,Produto-36,2023-12-9,411.34
1864,Cliente-308,Produto-13,2023-4-3,354.27
1865,Cliente-138,Produto-42,2023-9-12,449.38
1866,Cliente-289,Produto-93,2023-1-23,493.5
1867,Cliente-98,Produto-81,2023-2-9,250.65
1868,Cliente-75,Produto-28,2023-10-28,65.27
1869,Cliente-29,Produto-5,2023-5-19,372.57
1870,Cliente-192,Produto-79,2023-10-17,358.44
1871,Cliente-373,Produto-81,2023-4-23,380.87
1872,Cliente-415,Produto-69,2023-11-15,15.55
1873,Cliente-469,Produto-45,2023-1-28,292.31
1874,Cliente-261,Produto-67,2023-4-23,385.61
1875,Cliente-167,Produto-98,2023-4-23,281.39
1876,Cliente-468,Produto-67,2023-7-14,88.73
1877,Cliente-421,Produto-47,2023-3-8,453.86
1878,Cliente-1,Produto-69,2023-5-17,427.2
1879,Cliente-258,Produto-29,2023-9-28,98.51
1880,Cliente-444,Produto-47,2023-7-13,454.87
1881,Cliente-306,Produto-40,2023-8-6,254.3
1882,Cliente-285,Produto-28,2023-11-1,180.58
1883,Cliente-299,Produto-78,2023-1-12,436.86
1884,Cliente-285,Produto-24,2023-7-2,57.84
1885,Cliente-32,Produto-34,2023-4-22,312.26
1886,Cliente-465,Produto-72,2023-9-6,83.5
1887,Cliente-14,Produto-38,2023-9-20,80.69
1888,Cliente-225,Produto-92,2023-2-27,453.71
1889,Cliente-491,Produto-86,2023-11-21,217.64
1890,Cliente-416,Produto-51,2023-11-24,68.08
1891,Cliente-456,Produto-83,2023-7-20,52.92
1892,Cliente-167,Produto-97,2023-3-4,171.57
1893,Cliente-404,Produto-91,2023-11-10,57.21
1894,Cliente-469,Produto-74,2023-2-2,245.68
1895,Cliente-142,Produto-81,2023-8-26,244.88
1896,Cliente-322,Produto-25,2023-1-11,202.51
1897,Cliente-405,Produto-94,2023-6-15,408.54
1898,Cliente-62,Produto-70,2023-1-16,329.04
1899,Cliente-116,Produto-93,2023-7-25,280.35
1900,Cliente-471,Produto-16,2023-7-19,73.39
1901,Cliente-189,Produto-91,2023-8-18,220.18
1902,Cliente-343,Produto-33,2023-8-27,453.82
1903,Cliente-229,Produto-8,2023-10-26,190.03
1904,Cliente-390,Produto-79,2023-4-5,147.1
1905,Cliente-300,Produto-16,2023-7-9,372.55
1906,Cliente-428,Produto-10,2023-4-21,45.82
1907,Cliente-364,Produto-10,2023-8-27,184.95
1908,Cliente-114,Produto-3,2023-9-25,23.07
1909,Cliente-240,Produto-87,2023-5-26,329.19
1910,Cliente-201,Produto-62,2023-1-21,406.56
1911,Cliente-165,Produto-90,2023-5-26,159.7
1912,Cliente-31,Produto-85,2023-7-15,389.74
1913,Cliente-318,Produto-26,2023-9-8,388.78
1914,Cliente-405,Produto-76,2023-10-23,487.42
1915,Cliente-349,Produto-21,2023-4-1,88.22
1916,Cliente-175,Produto-46,2023-10-28,290.16
1917,Cliente-290,Produto-29,2023-4-15,70.51
1918,Cliente-339,Produto-89,2023-12-1,483.6
1919,Cliente-491,Produto-63,2023-7-15,330.38
1920,Cliente-183,Produto-20,2023-9-19,238.52
1921,Cliente-125,Produto-28,2023-6-26,11.65
1922,Cliente-91,Produto-64,2023-4-6,392.79
1923,Cliente-485,Produto-3,2023-11-8,105.28
1924,Cliente-404,Produto-9,2023-5-3,466.53
1925,Cliente-187,Produto-92,2023-5-1,218.62
1926,Cliente-129,Produto-84,2023-1-28,214.02
1927,Cliente-393,Produto-28,2023-3-24,351.33
1928,Cliente-413,Produto-45,2023-7-14,159.57
1929,Cliente-19,Produto-66,2023-6-12,52.01
1930,Cliente-214,Produto-13,2023-5-24,148.26
1931,Cliente-270,Produto-41,2023-7-26,206.87
1932,Cliente-30,Produto-12,2023-4-17,460.04
1933,Cliente-314,Produto-83,2023-8-27,115.08
1934,Cliente-431,Produto-72,2023-8-1,367.5
1935,Cliente-156,Produto-79,2023-7-24,438.2
1936,Cliente-450,Produto-80,2023-10-3,11.86
1937,Cliente-101,Produto-33,2023-1-22,70.08
1938,Cliente-281,Produto-57,2023-10-2,121.75
1939,Cliente-397,Produto-78,2023-4-11,165.79
1940,Cliente-356,Produto-13,2023-4-4,121.35
1941,Cliente-472,Produto-99,2023-9-28,403.88
1942,Cliente-107,Produto-88,2023-6-26,437.54
1943,Cliente-172,Produto-6,2023-3-7,452.63
1944,Cliente-399,Produto-43,2023-5-7,208.6
1945,Cliente-303,Produto-63,2023-2-9,172.25
1946,Cliente-208,Produto-81,2023-11-14,341.72
1947,Cliente-247,Produto-83,2023-8-6,345.49
1948,Cliente-346,Produto-49,2023-6-28,304.92
1949,Cliente-324,Produto-98,2023-8-27,408.72
1950,Cliente-36,Produto-6,2023-4-19,341.22
1951,Cliente-444,Produto-71,2023-8-28,484.81
1952,Cliente-277,Produto-27,2023-9-24,90.59
1953,Cliente-456,Produto-66,2023-12-21,17.72
1954,Cliente-480,Produto-74,2023-4-9,120.28
1955,Cliente-133,Produto-5,2023-1-10,450.93
1956,Cliente-435,Produto-8,2023-6-2,411.17
1957,Cliente-114,Produto-52,2023-9-18,288.44
1958,Cliente-484,Produto-52,2023-12-9,173.64
1959,Cliente-121,Produto-89,2023-5-3,131.07
1960,Cliente-385,Produto-35,2023-11-15,384.32
1961,Cliente-211,Produto-72,2023-1-12,127.85
1962,Cliente-118,Produto-31,2023-6-28,192.46
1963,Cliente-184,Produto-43,2023-12-14,272.58
1964,Cliente-116,Produto-91,2023-1-18,106.17
1965,Cliente-107,Produto-15,2023-6-6,319.57
1966,Cliente-159,Produto-72,2023-7-4,477.89
1967,Cliente-479,Produto-9,2023-1-25,246.26
1968,Cliente-154,Produto-81,2023-1-22,288.05
1969,Cliente-452,Produto-20,2023-12-19,46.75
1970,Cliente-139,Produto-43,2023-4-14,28.3
1971,Cliente-280,Produto-3,2023-2-11,396.53
1972,Cliente-277,Produto-80,2023-1-27,109.47
1973,Cliente-81,Produto-55,2023-3-15,137.3
1974,Cliente-158,Produto-93,2023-12-1,383.39
1975,Cliente-258,Produto-36,2023-6-3,447.08
1976,Cliente-411,Produto-69,2023-8-1,200.83
1977,Cliente-231,Produto-33,2023-2-21,60.19
1978,Cliente-265,Produto-95,2023-2-21,231.8
1979,Cliente-234,Produto-40,2023-2-20,60.86
1980,Cliente-146,Produto-58,2023-11-7,407.69
1981,Cliente-12,Produto-34,2023-2-9,461.82
1982,Cliente-306,Produto-51,2023-8-7,464.09
1983,Cliente-22,Produto-31,2023-10-11,74.8
1984,Cliente-240,Produto-81,2023-12-11,283.23
1985,Cliente-73,Produto-59,2023-8-26,89.15
1986,Cliente-141,Produto-18,2023-10-2,101.72
1987,Cliente-259,Produto-100,2023-2-17,179.47
1988,Cliente-262,Produto-43,2023-6-27,438.62
1989,Cliente-30,Produto-68,2023-7-11,152.05
1990,Cliente-34,Produto-71,2023-11-15,157.18
1991,Cliente-151,Produto-9,2023-4-15,46.07
1992,Cliente-335,Produto-89,2023-2-27,154.51
1993,Cliente-68,Produto-30,2023-5-3,187.8
1994,Cliente-411,Produto-82,2023-8-19,487.67
1995,Cliente-44,Produto-62,2023-9-16,82.86
1996,Cliente-352,Produto-77,2023-4-8,393.7
1997,Cliente-185,Produto-4,2023-7-16,46.58
1998,Cliente-7,Produto-83,2023-8-12,100.43
1999,Cliente-273,Produto-37,2023-4-15,50.39
2000,Cliente-129,Produto-80,2023-2-26,255.34
2001,Cliente-163,Produto-31,2023-2-16,26.83
2002,Cliente-184,Produto-1,2023-2-12,90.59
2003,Cliente-484,Produto-16,2023-12-21,38.46
2004,Cliente-47,Produto-61,2023-7-12,290.72
2005,Cliente-214,Produto-24,2023-2-13,478.76
2006,Cliente-84,Produto-51,2023-2-11,438.44
2007,Cliente-490,Produto-72,2023-9-5,331.29
2008,Cliente-403,Produto-13,2023-9-3,462.88
2009,Cliente-118,Produto-27,2023-5-27,63.7
2010,Cliente-428,Produto-30,2023-4-28,155.58
2011,Cliente-469,Produto-87,2023-2-6,293.59
2012,Cliente-259,Produto-54,2023-7-20,169.55
2013,Cliente-373,Produto-52,2023-10-28,43.32
2014,Cliente-172,Produto-91,2023-3-6,80.03
2015,Cliente-464,Produto-81,2023-3-18,448.78
2016,Cliente-371,Produto-79,2023-5-1,386.5
2017,Cliente-206,Produto-73,2023-11-12,53.72
2018,Cliente-222,Produto-48,2023-2-14,116.36
2019,Cliente-183,Produto-14,2023-7-22,108.11
2020,Cliente-462,Produto-26,2023-9-18,256.52
2021,Cliente-439,Produto-61,2023-7-13,277.26
2022,Cliente-422,Produto-73,2023-11-5,57.75
2023,Cliente-172,Produto-7,2023-9-13,73.43
2024,Cliente-317,Produto-53,2023-10-2,445.93
2025,Cliente-26,Produto-77,2023-2-6,474.29
2026,Cliente-399,Produto-31,2023-3-19,313.56
2027,Cliente-203,Produto-45,2023-4-10,470.9
2028,Cliente-199,Produto-52,2023-11-12,394.35
2029,Cliente-181,Produto-36,2023-12-8,420.43
2030,Cliente-332,Produto-3,2023-4-24,39.22
2031,Cliente-199,Produto-40,2023-10-26,58.78
2032,Cliente-317,Produto-31,2023-6-24,455.68
2033,Cliente-247,Produto-21,2023-8-16,139.48
2034,Cliente-189,Produto-59,2023-8-24,315.3
2035,Cliente-229,Produto-15,2023-1-10,488.45
2036,Cliente-347,Produto-50,2023-8-4,12.93
2037,Cliente-350,Produto-95,2023-9-28,90.8
2038,Cliente-200,Produto-60,2023-8-8,416.84
2039,Cliente-45,Produto-47,2023-11-10,144.32
2040,Cliente-439,Produto-8,2023-6-24,118.94
2041,Cliente-247,Produto-39,2023-9-20,10.04
2042,Cliente-467,Produto-79,2023-6-7,302.0
2043,Cliente-389,Produto-47,2023-4-24,111.98
2044,Cliente-402,Produto-62,2023-8-26,467.88
2045,Cliente-451,Produto-29,2023-8-16,431.99
2046,Cliente-403,Produto-41,2023-2-28,308.43
2047,Cliente-18,Produto-66,2023-5-17,415.56
2048,Cliente-326,Produto-78,2023-12-18,254.58
2049,Cliente-284,Produto-24,2023-12-20,449.6
2050,Cliente-496,Produto-77,2023-5-5,486.43
2051,Cliente-85,Produto-78,2023-6-3,30.83
2052,Cliente-61,Produto-5,2023-5-2,347.88
2053,Cliente-101,Produto-8,2023-11-10,230.54
2054,Cliente-68,Produto-76,2023-4-4,305.69
2055,Cliente-210,Produto-4,2023-5-12,316.97
2056,Cliente-189,Produto-70,2023-3-5,313.13
2057,Cliente-365,Produto-100,2023-10-28,82.12
2058,Cliente-15,Produto-69,2023-3-24,287.51
2059,Cliente-452,Produto-96,2023-10-10,424.57
2060,Cliente-15,Produto-70,2023-5-15,148.58
2061,Cliente-488,Produto-75,2023-9-3,286.24
2062,Cliente-51,Produto-31,2023-4-12,348.01
2063,Cliente-361,Produto-74,2023-3-22,482.16
2064,Cliente-174,Produto-76,2023-7-12,184.21
2065,Cliente-191,Produto-45,2023-2-10,380.0
2066,Cliente-288,Produto-3,2023-6-16,21.65
2067,Cliente-436,Produto-89,2023-10-10,465.4
2068,Cliente-217,Produto-40,2023-11-10,201.84
2069,Cliente-372,Produto-69,2023-2-11,210.48
2070,Cliente-484,Produto-3,2023-4-12,334.34
2071,Cliente-148,Produto-83,2023-2-1,190.11
2072,Cliente-189,Produto-87,2023-12-3,404.27
2073,Cliente-384,Produto-11,2023-2-27,223.37
2074,Cliente-78,Produto-7,2023-2-3,47.68
2075,Cliente-414,Produto-62,2023-9-10,41.08
2076,Cliente-452,Produto-77,2023-5-16,308.54
2077,Cliente-303,Produto-27,2023-7-23,315.82
2078,Cliente-471,Produto-69,2023-3-7,263.63
2079,Cliente-387,Produto-30,2023-1-10,494.31
2080,Cliente-418,Produto-81,2023-9-6,297.93
2081,Cliente-429,Produto-85,2023-1-16,387.83
2082,Cliente-494,Produto-45,2023-12-8,285.95
2083,Cliente-479,Produto-32,2023-6-4,369.45
2084,Cliente-96,Produto-15,2023-4-19,382.99
2085,Cliente-415,Produto-75,2023-8-22,23.62
2086,Cliente-450,Produto-14,2023-6-23,267.33
2087,Cliente-72,Produto-79,2023-1-10,459.65
2088,Cliente-47,Produto-34,2023-3-19,346.33
2089,Cliente-129,Produto-24,2023-9-28,340.78
2090,Cliente-161,Produto-74,2023-2-13,212.22
2091,Cliente-149,Produto-1,2023-9-15,199.26
2092,Cliente-422,Produto-1,2023-8-22,381.76
2093,Cliente-106,Produto-19,2023-11-6,55.35
2094,Cliente-19,Produto-47,2023-1-18,143.6
2095,Cliente-34,Produto-71,2023-3-2,224.74
2096,Cliente-176,Produto-75,2023-2-15,392.91
2097,Cliente-146,Produto-40,2023-11-2,463.64
2098,Cliente-27,Produto-35,2023-7-2,162.71
2099,Cliente-323,Produto-96,2023-12-13,454.01
2100,Cliente-288,Produto-73,2023-4-17,348.76
2101,Cliente-122,Produto-41,2023-7-20,490.97
2102,Cliente-154,Produto-86,2023-9-12,458.1
2103,Cliente-446,Produto-44,2023-7-24,183.64
2104,Cliente-121,Produto-63,2023-10-28,451.18
2105,Cliente-392,Produto-97,2023-10-13,121.94
2106,Cliente-28,Produto-96,2023-4-11,112.78
2107,Cliente-9,Produto-56,2023-5-24,450.48
2108,Cliente-7,Produto-55,2023-1-28,330.93
2109,Cliente-26,Produto-20,2023-10-4,299.59
2110,Cliente-247,Produto-88,2023-4-25,194.79
2111,Cliente-393,Produto-41,2023-12-21,132.78
2112,Cliente-377,Produto-19,2023-1-8,495.05
2113,Cliente-76,Produto-99,2023-10-23,199.55
2114,Cliente-440,Produto-6,2023-8-12,23.08
2115,Cliente-296,Produto-90,2023-10-3,402.14
2116,Cliente-111,Produto-60,2023-6-26,83.73
2117,Cliente-464,Produto-30,2023-9-20,286.64
2118,Cliente-247,Produto-28,2023-12-6,281.55
2119,Cliente-402,Produto-24,2023-6-4,170.11
2120,Cliente-243,Produto-79,2023-7-26,377.58
2121,Cliente-400,Produto-83,2023-12-16,217.54
2122,Cliente-342,Produto-68,2023-7-2,212.57
2123,Cliente-384,Produto-90,2023-12-5,451.53
2124,Cliente-498,Produto-21,2023-10-20,74.19
2125,Cliente-17,Produto-70,2023-6-9,346.78
2126,Cliente-467,Produto-8,2023-1-16,276.59
2127,Cliente-6,Produto-71,2023-7-19,385.05
2128,Cliente-165,Produto-15,2023-10-23,75.68
2129,Cliente-274,Produto-72,2023-3-18,409.46
2130,Cliente-138,Produto-53,2023-6-8,322.32
2131,Cliente-278,Produto-80,2023-11-22,229.32
2132,Cliente-365,Produto-41,2023-9-20,468.94
2133,Cliente-368,Produto-75,2023-11-2,45.88
2134,Cliente-275,Produto-52,2023-5-23,492.12
2135,Cliente-318,Produto-94,2023-10-18,120.01
2136,Cliente-101,Produto-59,2023-3-13,159.25
2137,Cliente-93,Produto-40,2023-6-8,350.46
2138,Cliente-274,Produto-73,2023-11-11,443.15
2139,Cliente-45,Produto-90,2023-6-5,36.68
2140,Cliente-290,Produto-2,2023-3-19,430.15
2141,Cliente-416,Produto-75,2023-1-4,327.54
2142,Cliente-329,Produto-91,2023-8-13,488.27
2143,Cliente-477,Produto-4,2023-3-2,19.3
2144,Cliente-471,Produto-85,2023-5-2,101.5
2145,Cliente-436,Produto-27,2023-12-27,257.91
2146,Cliente-37,Produto-66,2023-6-21,449.01
2147,Cliente-207,Produto-16,2023-3-25,247.64
2148,Cliente-59,Produto-87,2023-3-28,487.38
2149,Cliente-418,Produto-52,2023-6-11,90.64
2150,Cliente-196,Produto-57,2023-3-23,447.32
2151,Cliente-90,Produto-83,2023-10-25,471.14
2152,Cliente-414,Produto-72,2023-12-25,106.31
2153,Cliente-146,Produto-95,2023-6-6,210.92
2154,Cliente-417,Produto-75,2023-1-1,195.91
2155,Cliente-474,Produto-88,2023-10-9,42.81
2156,Cliente-103,Produto-45,2023-10-22,402.28
2157,Cliente-131,Produto-50,2023-12-19,116.73
2158,Cliente-430,Produto-47,2023-6-11,173.75
2159,Cliente-445,Produto-19,2023-8-11,471.9
2160,Cliente-98,Produto-81,2023-2-20,188.06
2161,Cliente-152,Produto-93,2023-7-3,454.68
2162,Cliente-52,Produto-3,2023-11-14,401.19
2163,Cliente-355,Produto-44,2023-1-8,294.33
2164,Cliente-292,Produto-35,2023-6-14,264.83
2165,Cliente-208,Produto-35,2023-9-6,84.85
2166,Cliente-304,Produto-1,2023-6-16,346.76
2167,Cliente-18,Produto-42,2023-5-15,416.55
2168,Cliente-355,Produto-6,2023-9-25,29.91
2169,Cliente-364,Produto-19,2023-12-19,371.41
2170,Cliente-77,Produto-10,2023-7-15,60.28
2171,Cliente-50,Produto-45,2023-11-21,379.91
2172,Cliente-317,Produto-92,2023-8-23,354.38
2173,Cliente-452,Produto-81,2023-8-22,66.75
2174,Cliente-306,Produto-55,2023-10-12,244.74
2175,Cliente-361,Produto-91,2023-8-6,322.63
2176,Cliente-493,Produto-90,2023-4-4,352.18
2177,Cliente-198,Produto-52,2023-8-16,104.52
2178,Cliente-230,Produto-45,2023-2-24,358.93
2179,Cliente-488,Produto-74,2023-2-20,123.55
2180,Cliente-34,Produto-67,2023-10-6,56.69
2181,Cliente-421,Produto-76,2023-1-3,247.23
2182,Cliente-274,Produto-5,2023-2-2,273.38
2183,Cliente-498,Produto-7,2023-6-14,356.39
2184,Cliente-283,Produto-55,2023-5-23,122.92
2185,Cliente-260,Produto-87,2023-3-13,54.16
2186,Cliente-37,Produto-85,2023-1-25,325.97
2187,Cliente-483,Produto-15,2023-7-28,230.4
2188,Cliente-101,Produto-78,2023-8-12,341.69
2189,Cliente-257,Produto-43,2023-3-14,161.72
2190,Cliente-109,Produto-4,2023-4-5,231.45
2191,Cliente-287,Produto-45,2023-5-7,161.29
2192,Cliente-217,Produto-47,2023-3-1,362.33
2193,Cliente-495,Produto-77,2023-2-2,87.45
2194,Cliente-98,Produto-81,2023-7-10,460.47
2195,Cliente-315,Produto-87,2023-4-23,285.95
2196,Cliente-341,Produto-70,2023-1-5,292.78
2197,Cliente-69,Produto-78,2023-3-25,16.72
2198,Cliente-70,Produto-71,2023-4-22,166.76
2199,Cliente-183,Produto-1,2023-11-1,97.31
2200,Cliente-33,Produto-30,2023-12-5,91.86
2201,Cliente-290,Produto-1,2023-5-19,312.08
2202,Cliente-183,Produto-32,2023-2-13,75.15
2203,Cliente-276,Produto-3,2023-11-22,457.44
2204,Cliente-372,Produto-46,2023-5-10,166.08
2205,Cliente-382,Produto-86,2023-7-7,68.87
2206,Cliente-91,Produto-4,2023-9-1,152.89
2207,Cliente-255,Produto-10,2023-11-27,478.84
2208,Cliente-339,Produto-21,2023-2-7,64.47
2209,Cliente-152,Produto-64,2023-10-25,312.27
2210,Cliente-93,Produto-8,2023-3-14,44.37
2211,Cliente-343,Produto-8,2023-9-12,393.85
2212,Cliente-110,Produto-19,2023-11-10,259.81
2213,Cliente-155,Produto-21,2023-3-28,319.44
2214,Cliente-37,Produto-91,2023-6-4,334.73
2215,Cliente-119,Produto-91,2023-6-27,410.35
2216,Cliente-70,Produto-1,2023-3-19,259.52
2217,Cliente-220,Produto-98,2023-12-2,40.8
2218,Cliente-451,Produto-19,2023-1-28,381.13
2219,Cliente-205,Produto-99,2023-3-22,359.4
2220,Cliente-201,Produto-74,2023-7-25,205.0
2221,Cliente-317,Produto-77,2023-3-20,460.61
2222,Cliente-259,Produto-76,2023-6-17,363.17
2223,Cliente-128,Produto-25,2023-5-8,32.14
2224,Cliente-234,Produto-84,2023-1-6,422.82
2225,Cliente-20,Produto-43,2023-6-21,193.33
2226,Cliente-478,Produto-50,2023-7-9,450.8
2227,Cliente-300,Produto-96,2023-6-14,408.69
2228,Cliente-206,Produto-66,2023-7-5,82.81
2229,Cliente-362,Produto-46,2023-1-1,392.17
2230,Cliente-165,Produto-99,2023-3-27,77.99
2231,Cliente-204,Produto-83,2023-10-24,300.81
2232,Cliente-488,Produto-96,2023-7-22,207.99
2233,Cliente-337,Produto-18,2023-11-5,36.4
2234,Cliente-452,Produto-58,2023-4-17,32.7
2235,Cliente-202,Produto-86,2023-1-13,439.35
2236,Cliente-49,Produto-16,2023-12-18,312.91
2237,Cliente-358,Produto-64,2023-3-26,449.72
2238,Cliente-60,Produto-95,2023-3-25,97.59
2239,Cliente-366,Produto-21,2023-11-25,73.35
2240,Cliente-316,Produto-37,2023-12-8,130.51
2241,Cliente-439,Produto-3,2023-8-11,269.33
2242,Cliente-290,Produto-93,2023-11-22,197.59
2243,Cliente-422,Produto-27,2023-8-2,26.55
2244,Cliente-160,Produto-26,2023-9-9,472.95
2245,Cliente-280,Produto-84,2023-11-9,10.28
2246,Cliente-447,Produto-69,2023-5-2,95.4
2247,Cliente-171,Produto-14,2023-9-1,481.62
2248,Cliente-161,Produto-9,2023-5-22,491.97
2249,Cliente-229,Produto-99,2023-1-2,452.92
2250,Cliente-485,Produto-1,2023-8-22,323.21
2251,Cliente-284,Produto-62,2023-2-27,228.59
2252,Cliente-10,Produto-87,2023-10-4,129.94
2253,Cliente-409,Produto-76,2023-3-13,466.6
2254,Cliente-422,Produto-71,2023-10-13,79.93
2255,Cliente-252,Produto-90,2023-1-5,428.22
2256,Cliente-285,Produto-78,2023-12-5,208.62
2257,Cliente-481,Produto-78,2023-4-11,347.55
2258,Cliente-392,Produto-14,2023-11-15,474.2
2259,Cliente-155,Produto-17,2023-8-22,64.2
2260,Cliente-417,Produto-47,2023-11-27,480.11
2261,Cliente-403,Produto-61,2023-10-3,256.38
2262,Cliente-24,Produto-83,2023-4-3,334.71
2263,Cliente-475,Produto-38,2023-10-24,213.05
2264,Cliente-396,Produto-31,2023-7-3,148.86
2265,Cliente-120,Produto-89,2023-9-4,332.61
2266,Cliente-40,Produto-9,2023-2-5,204.25
2267,Cliente-224,Produto-10,2023-10-4,98.24
2268,Cliente-71,Produto-79,2023-6-7,88.62
2269,Cliente-266,Produto-94,2023-1-1,120.5
2270,Cliente-356,Produto-99,2023-3-11,110.03
2271,Cliente-437,Produto-98,2023-3-9,270.78
2272,Cliente-284,Produto-38,2023-7-28,397.26
2273,Cliente-337,Produto-86,2023-7-3,295.23
2274,Cliente-263,Produto-79,2023-6-18,237.26
2275,Cliente-159,Produto-38,2023-12-18,249.83
2276,Cliente-190,Produto-25,2023-3-21,314.84
2277,Cliente-391,Produto-48,2023-8-28,285.52
2278,Cliente-135,Produto-100,2023-6-9,258.47
2279,Cliente-479,Produto-36,2023-3-7,197.6
2280,Cliente-94,Produto-86,2023-8-10,435.54
2281,Cliente-218,Produto-21,2023-4-14,373.49
2282,Cliente-372,Produto-35,2023-1-13,122.6
2283,Cliente-344,Produto-24,2023-4-9,46.64
2284,Cliente-448,Produto-22,2023-9-28,148.1
2285,Cliente-59,Produto-12,2023-4-3,265.76
2286,Cliente-354,Produto-98,2023-6-4,455.19
2287,Cliente-111,Produto-30,2023-9-19,94.28
2288,Cliente-398,Produto-63,2023-1-19,388.48
2289,Cliente-160,Produto-78,2023-2-17,226.92
2290,Cliente-75,Produto-19,2023-3-13,105.7
2291,Cliente-342,Produto-44,2023-2-26,290.32
2292,Cliente-431,Produto-67,2023-6-12,71.62
2293,Cliente-291,Produto-90,2023-8-28,413.46
2294,Cliente-468,Produto-60,2023-11-15,187.3
2295,Cliente-210,Produto-78,2023-10-18,486.41
2296,Cliente-278,Produto-14,2023-12-22,181.58
2297,Cliente-290,Produto-88,2023-2-12,116.18
2298,Cliente-107,Produto-44,2023-4-7,57.19
2299,Cliente-496,Produto-20,2023-12-23,30.51
2300,Cliente-285,Produto-47,2023-7-18,280.21
2301,Cliente-75,Produto-42,2023-2-18,338.17
2302,Cliente-113,Produto-99,2023-1-4,93.42
2303,Cliente-315,Produto-80,2023-7-14,369.56
2304,Cliente-41,Produto-8,2023-7-18,456.42
2305,Cliente-356,Produto-40,2023-4-7,463.18
2306,Cliente-179,Produto-28,2023-3-2,142.68
2307,Cliente-223,Produto-57,2023-4-3,100.52
2308,Cliente-47,Produto-68,2023-2-14,123.43
2309,Cliente-428,Produto-44,2023-5-17,102.99
2310,Cliente-173,Produto-31,2023-6-28,84.88
2311,Cliente-199,Produto-100,2023-5-17,14.79
2312,Cliente-205,Produto-92,2023-11-2,292.14
2313,Cliente-202,Produto-14,2023-3-12,299.57
2314,Cliente-385,Produto-26,2023-10-6,271.34
2315,Cliente-192,Produto-70,2023-11-7,246.42
2316,Cliente-232,Produto-54,2023-4-11,447.8
2317,Cliente-184,Produto-24,2023-12-24,137.38
2318,Cliente-334,Produto-31,2023-4-27,34.24
2319,Cliente-438,Produto-49,2023-3-16,10.74
2320,Cliente-366,Produto-34,2023-12-22,184.92
2321,Cliente-446,Produto-73,2023-9-17,43.67
